dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.902595,11.865089,14.700000,14.000000,0.000000,0.000000,4.486492
0.010000,3.871372,11.728615,14.840000,14.000000,0.000000,0.000000,4.488583
0.010000,3.840484,11.592065,14.980000,14.000000,0.000000,0.000000,4.491416
0.010000,3.810035,11.455416,15.120000,14.000000,0.000000,0.000000,4.494997
0.010000,3.780128,11.318648,15.260000,14.000000,0.000000,0.000000,4.499336
0.010000,3.750866,11.181740,15.400000,14.000000,0.000000,0.000000,4.504442
0.010000,3.722357,11.044674,15.540000,14.000000,0.000000,0.000000,4.510326
0.010000,3.694709,10.907431,15.680000,14.000000,0.000000,0.000000,4.517002
0.010000,3.668034,10.769996,15.820000,14.000000,0.000000,0.000000,4.524483
0.010000,3.642443,10.632356,15.960000,14.000000,0.000000,0.000000,4.532784
0.010000,3.618053,10.494497,16.100000,14.000000,0.000000,0.000000,4.541924
0.010000,3.594983,10.356411,16.240000,14.000000,0.000000,0.000000,4.551917
0.010000,3.573355,10.218093,16.380000,14.000000,0.000000,0.000000,4.562784
0.010000,3.553292,10.079539,16.520000,14.000000,0.000000,0.000000,4.574542
0.010000,3.534923,9.940750,16.660000,14.000000,0.000000,0.000000,4.587209
0.010000,3.518377,9.801732,16.800000,14.000000,0.000000,0.000000,4.600803
0.010000,3.503788,9.662496,16.940000,14.000000,0.000000,0.000000,4.615342
0.010000,3.491292,9.523056,17.080000,14.000000,0.000000,0.000000,4.630841
0.010000,3.481027,9.383435,17.220000,14.000000,0.000000,0.000000,4.647313
0.010000,3.473131,9.243659,17.360000,14.000000,0.000000,0.000000,4.664768
0.010000,3.467745,9.103765,17.500000,14.000000,0.000000,0.000000,4.683214
0.010000,3.465010,8.963794,17.640000,14.000000,0.000000,0.000000,4.702652
0.010000,3.465065,8.823796,17.780000,14.000000,0.000000,0.000000,4.723080
0.010000,3.468049,8.683831,17.920000,14.000000,0.000000,0.000000,4.744487
0.010000,3.474095,8.543964,18.060000,14.000000,0.000000,0.000000,4.766857
0.010000,3.483334,8.404273,18.200000,14.000000,0.000000,0.000000,4.790165
0.010000,3.495890,8.264841,18.340000,14.000000,0.000000,0.000000,4.814376
0.010000,3.511878,8.125760,18.480000,14.000000,0.000000,0.000000,4.839446
0.010000,3.531404,7.987133,18.620000,14.000000,0.000000,0.000000,4.865322
0.010000,3.554562,7.849066,18.760000,14.000000,0.000000,0.000000,4.891940
0.010000,3.581433,7.711673,18.900000,14.000000,0.000000,0.000000,4.919225
