dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.968537,11.346987,10.861902,4.490050,-7.482268,0.000000,4.783388
0.010000,9.971613,11.302572,10.906428,4.415227,-7.482268,-0.000000,4.779678
0.010000,9.974478,11.258889,10.950206,4.340404,-7.482268,0.000000,4.776099
0.010000,9.977143,11.215942,10.993236,4.265581,-7.482268,0.000000,4.772645
0.010000,9.979619,11.173733,11.035518,4.190759,-7.482268,-0.000000,4.769311
0.010000,9.981915,11.132263,11.077051,4.115936,-7.482268,0.000000,4.766093
0.010000,9.984040,11.091533,11.117837,4.041113,-7.482268,-0.000000,4.762986
0.010000,9.986005,11.051543,11.157874,3.966291,-7.482268,0.000000,4.759987
0.010000,9.987818,11.012293,11.197162,3.891468,-7.482268,-0.000000,4.757090
0.010000,9.989486,10.973787,11.235703,3.816645,-7.482268,0.000000,4.754293
0.010000,9.991018,10.936032,11.273495,3.741823,-7.482268,-0.000000,4.751592
0.010000,9.992421,10.899014,11.310539,3.667000,-7.482268,0.000000,4.748983
0.010000,9.993704,10.862734,11.346835,3.592177,-7.482268,0.000000,4.746463
0.010000,9.994871,10.827213,11.382383,3.517355,-7.482268,0.000000,4.744030
0.010000,9.995931,10.792427,11.417182,3.442532,-7.482268,-0.000000,4.741680
0.010000,9.996890,10.758390,11.451234,3.367709,-7.482268,0.000000,4.739411
0.010000,9.997753,10.725098,11.484537,3.292887,-7.482268,-0.000000,4.737220
0.010000,9.998527,10.692554,11.517091,3.218064,-7.482268,0.000000,4.735105
0.010000,9.999217,10.660750,11.548898,3.143241,-7.482268,-0.000000,4.733064
0.010000,9.999828,10.629704,11.579956,3.068419,-7.482268,0.000000,4.731094
0.010000,10.000366,10.599396,11.610266,2.993596,-7.482268,0.000000,4.729193
0.010000,10.000836,10.569834,11.639828,2.918773,-7.482268,0.000000,4.727359
0.010000,10.001242,10.541029,11.668642,2.843951,-7.482268,-0.000000,4.725592
0.010000,10.001588,10.512967,11.696707,2.769128,-7.482268,0.000000,4.723888
0.010000,10.001880,10.485649,11.724024,2.694305,-7.482268,-0.000000,4.722246
0.010000,10.002121,10.459078,11.750593,2.619483,-7.482268,0.000000,4.720664
0.010000,10.002315,10.433254,11.776414,2.544660,-7.482268,-0.000000,4.719141
0.010000,10.002466,10.408184,11.801486,2.469837,-7.482268,0.000000,4.717676
0.010000,10.002577,10.383861,11.825811,2.395015,-7.482268,0.000000,4.716267
0.010000,10.002652,10.360285,11.849387,2.320192,-7.482268,-0.000000,4.714913
0.010000,10.002695,10.337457,11.872214,2.245369,-7.482268,0.000000,4.713613
0.010000,10.002708,10.315375,11.894294,2.170546,-7.482268,0.000000,4.712365
0.010000,10.002695,10.294047,11.915625,2.095724,-7.482268,0.000000,4.711169
0.010000,10.002658,10.273468,11.936209,2.020901,-7.482268,0.000000,4.710023
0.010000,10.002600,10.253635,11.956043,1.946078,-7.482268,-0.000000,4.708927
0.010000,10.002524,10.234548,11.975130,1.871256,-7.482268,0.000000,4.707878
0.010000,10.002432,10.216206,11.993469,1.796433,-7.482268,0.000000,4.706878
0.010000,10.002327,10.198615,12.011059,1.721610,-7.482268,0.000000,4.705924
0.010000,10.002211,10.181779,12.027901,1.646788,-7.482268,-0.000000,4.705016
0.010000,10.002085,10.165683,12.043995,1.571965,-7.482268,0.000000,4.704153
0.010000,10.001952,10.150336,12.059340,1.497142,-7.482268,0.000000,4.703335
0.010000,10.001814,10.135744,12.073937,1.422320,-7.482268,0.000000,4.702561
0.010000,10.001673,10.121888,12.087786,1.347497,-7.482268,-0.000000,4.701829
0.010000,10.001530,10.108796,12.100887,1.272674,-7.482268,0.000000,4.701141
0.010000,10.001387,10.096437,12.113240,1.197852,-7.482268,0.000000,4.700495
0.010000,10.001246,10.084840,12.124844,1.123029,-7.482268,0.000000,4.699890
0.010000,10.001107,10.073976,12.135701,1.048206,-7.482268,-0.000000,4.699326
0.010000,10.000973,10.063878,12.145808,0.973384,-7.482268,0.000000,4.698803
0.010000,10.000843,10.054516,12.155168,0.898561,-7.482268,-0.000000,4.698321
0.010000,10.000720,10.045904,12.163780,0.823738,-7.482268,0.000000,4.697878
0.010000,10.000604,10.038046,12.171643,0.748916,-7.482268,-0.000000,4.697475
0.010000,10.000497,10.030930,12.178758,0.674093,-7.482268,0.000000,4.697111
0.010000,10.000399,10.024557,12.185125,0.599270,-7.482268,-0.000000,4.696786
0.010000,10.000310,10.018945,12.190743,0.524448,-7.482268,0.000000,4.696500
0.010000,10.000232,10.014078,12.195614,0.449625,-7.482268,0.000000,4.696252
0.010000,10.000165,10.009957,12.199736,0.374802,-7.482268,0.000000,4.696043
0.010000,10.000110,10.006581,12.203110,0.299980,-7.482268,0.000000,4.695872
0.010000,10.000066,10.003954,12.205735,0.225157,-7.482268,0.000000,4.695739
0.010000,10.000035,10.002074,12.207613,0.150334,-7.482268,0.000000,4.695643
0.010000,10.000015,10.000898,12.208788,0.084692,-6.564205,91.806289,4.695584
0.010000,10.000005,10.000284,12.209400,0.037756,-4.693638,187.056696,4.695553
0.010000,10.000001,10.000048,12.209637,0.009525,-2.823071,187.056696,4.695541
0.010000,10.000000,10.000000,12.209684,0.000000,-0.952504,187.056696,4.695539
0.010000,10.000000,10.000000,12.209684,0.000000,0.000000,95.250407,4.695539
